order_id,company,courier_id,created_at,pickup_time,estimated_arrival,delivery_time,distance_km,est_duration_min,actual_duration_min,delay_minutes,status,root_cause,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,zone,items_count,courier_rating,courier_experience_years,vehicle_type,weather,traffic_level,qc_flag,qc_issue_type,attempt_count
FAS_O002771,FastMove,FAS_C0009,2025-11-21 20:35:39.134293,2025-11-21 20:40:39.134293,2025-11-21 21:13:39.134293,2025-11-21 21:13:39.134293,5.33,33,33,0,Delivered,None,35.697879,51.376213,35.80576,51.466139,North,1,4.9,0.5,Motorbike,Clear,Low,False,,1
FAS_O002772,FastMove,FAS_C0118,2025-10-21 14:03:17.134293,2025-10-21 14:27:17.134293,2025-10-21 15:32:17.134293,2025-10-21 16:03:17.134293,9.28,65,96,31,Delivered,Traffic,35.744427,51.334556,35.72762,51.436154,Center,2,4.0,0.4,Van,Rain,High,False,,1
FAS_O002773,FastMove,FAS_C0224,2025-11-02 21:31:49.134293,2025-11-02 21:43:49.134293,2025-11-02 22:26:49.134293,2025-11-02 22:32:49.134293,6.4,43,49,6,Delivered,Customer Not Available,35.581822,51.360246,35.621055,51.412389,West,1,4.7,3.3,Car,Hot,Low,False,,1
FAS_O002774,FastMove,FAS_C0153,2025-11-02 05:19:15.134293,2025-11-02 05:43:15.134293,2025-11-02 05:55:15.134293,2025-11-02 05:55:15.134293,0.95,12,12,0,Delivered,None,35.704066,51.380165,35.618272,51.414822,East,4,4.0,0.8,Bike,Clear,Low,False,,2
FAS_O002775,FastMove,FAS_C0247,2025-11-14 15:16:28.134293,2025-11-14 15:36:28.134293,2025-11-14 16:32:28.134293,2025-11-14 16:33:28.134293,6.17,56,57,1,Delivered,Vehicle Issue,35.682385,51.302334,35.595846,51.408455,South,1,5.0,0.8,Van,Clear,Medium,False,,1
FAS_O002776,FastMove,FAS_C0024,2025-11-25 03:14:10.134293,2025-11-25 03:33:10.134293,2025-11-25 04:18:10.134293,2025-11-25 04:43:10.134293,6.26,45,70,25,Delivered,Customer Not Available,35.687503,51.400047,35.932946,51.306529,West,2,5.0,1.6,Bike,Clear,High,False,,1
FAS_O002777,FastMove,FAS_C0279,2025-10-14 09:48:02.134293,2025-10-14 09:55:02.134293,2025-10-14 10:10:02.134293,2025-10-14 10:43:02.134293,0.63,15,48,33,Delivered,Vehicle Issue,35.681539,51.289855,35.662692,51.354898,North,1,4.5,0.1,Car,Clear,Severe,False,,1
FAS_O002778,FastMove,FAS_C0282,2025-11-05 01:41:27.134293,2025-11-05 01:51:27.134293,2025-11-05 02:34:27.134293,2025-11-05 02:52:27.134293,6.22,43,61,18,Delivered,Traffic,35.662996,51.403241,35.723692,51.350611,Outskirts,1,4.9,3.0,Bike,Clear,Severe,False,,1
FAS_O002779,FastMove,FAS_C0169,2025-10-31 14:08:02.134293,2025-10-31 14:23:02.134293,2025-10-31 14:57:02.134293,2025-10-31 14:57:02.134293,4.89,34,34,0,Delivered,None,35.68464,51.43162,35.496409,51.465588,Center,1,4.4,1.2,Motorbike,Clear,Low,False,,1
FAS_O002780,FastMove,FAS_C0065,2025-11-07 09:53:39.134293,2025-11-07 10:13:39.134293,2025-11-07 11:01:39.134293,2025-11-07 11:01:39.134293,7.27,48,48,0,Delivered,None,35.754864,51.193383,35.71423,51.375687,East,2,4.1,1.6,Motorbike,Clear,Medium,False,,1
FAS_O002781,FastMove,FAS_C0226,2025-11-02 07:54:28.134293,2025-11-02 08:12:28.134293,2025-11-02 08:26:28.134293,2025-11-02 08:26:28.134293,1.89,14,14,0,Delivered,None,35.737425,51.396248,35.742751,51.276882,Outskirts,4,4.0,0.5,Bike,Clear,Low,False,,1
FAS_O002782,FastMove,FAS_C0196,2025-10-04 22:55:22.134293,2025-10-04 23:17:22.134293,2025-10-04 23:28:22.134293,2025-10-04 23:46:22.134293,0.5,11,29,18,Delivered,Traffic,35.733372,51.455788,35.691309,51.429621,South,2,5.0,3.7,Car,Clear,Severe,False,,2
FAS_O002783,FastMove,FAS_C0291,2025-09-27 03:54:38.134293,2025-09-27 03:59:38.134293,2025-09-27 04:18:38.134293,2025-09-27 04:18:38.134293,2.25,19,19,0,Delivered,None,35.772132,51.328084,35.786393,51.452393,South,2,4.3,2.1,Car,Clear,Medium,False,,1
FAS_O002784,FastMove,FAS_C0057,2025-10-19 18:05:34.134293,2025-10-19 18:27:34.134293,2025-10-19 18:39:34.134293,2025-10-19 19:04:34.134293,1.9,12,37,25,Failed,Wrong Address,35.569803,51.258185,35.682202,51.241714,Center,3,4.6,1.6,Van,Clear,High,False,,1
FAS_O002785,FastMove,FAS_C0087,2025-09-20 21:32:16.134293,2025-09-20 21:38:16.134293,2025-09-20 21:46:16.134293,2025-09-20 21:46:16.134293,1.48,8,8,0,Delivered,None,35.588295,51.403514,35.767607,51.486955,North,3,4.6,2.8,Car,Clear,Low,False,,2
FAS_O002786,FastMove,FAS_C0236,2025-09-28 10:17:39.134293,2025-09-28 10:37:39.134293,2025-09-28 10:50:39.134293,2025-09-28 10:51:39.134293,1.31,13,14,1,Delivered,Operational,35.727182,51.397914,35.708814,51.508458,South,1,4.6,0.3,Car,Clear,Low,False,,1
FAS_O002787,FastMove,FAS_C0221,2025-10-16 01:15:29.134293,2025-10-16 01:39:29.134293,2025-10-16 02:10:29.134293,2025-10-16 02:10:29.134293,3.49,31,31,0,Delivered,None,35.608104,51.500035,35.62489,51.273993,South,1,4.0,0.2,Car,Clear,Low,False,,1
FAS_O002788,FastMove,FAS_C0032,2025-11-24 01:47:20.134293,2025-11-24 01:57:20.134293,2025-11-24 02:29:20.134293,2025-11-24 02:31:20.134293,3.77,32,34,2,Delivered,Vehicle Issue,35.633195,51.628162,35.551989,51.412759,Outskirts,2,5.0,1.4,Van,Clear,Low,False,,1
FAS_O002789,FastMove,FAS_C0279,2025-09-09 08:17:32.134293,2025-09-09 08:40:32.134293,2025-09-09 09:27:32.134293,2025-09-09 09:27:32.134293,4.79,47,47,0,Delivered,None,35.803343,51.353852,35.673373,51.353119,West,1,5.0,3.8,Van,Clear,Medium,False,,1
FAS_O002790,FastMove,FAS_C0166,2025-10-19 11:48:27.134293,2025-10-19 12:07:27.134293,2025-10-19 12:50:27.134293,2025-10-19 12:55:27.134293,6.39,43,48,5,Delivered,Wrong Address,35.665167,51.41549,35.674911,51.340553,South,1,5.0,0.1,Van,Clear,Medium,False,,1
FAS_O002791,FastMove,FAS_C0279,2025-11-06 08:32:40.134293,2025-11-06 08:49:40.134293,2025-11-06 09:29:40.134293,2025-11-06 09:29:40.134293,5.62,40,40,0,Delivered,None,35.693831,51.514253,35.720182,51.27453,South,1,4.9,1.9,Van,Clear,Medium,False,,1
FAS_O002792,FastMove,FAS_C0277,2025-11-25 11:55:28.134293,2025-11-25 12:14:28.134293,2025-11-25 12:44:28.134293,2025-11-25 13:04:28.134293,4.17,30,50,20,Delivered,Traffic,35.703543,51.390683,35.685804,51.463802,Center,4,4.2,1.4,Motorbike,Windy,Medium,False,,1
FAS_O002793,FastMove,FAS_C0265,2025-09-06 13:05:57.134293,2025-09-06 13:26:57.134293,2025-09-06 14:05:57.134293,2025-09-06 14:14:57.134293,3.16,39,48,9,Delivered,Customer Not Available,35.712407,51.32454,35.711099,51.385912,West,2,4.7,0.7,Van,Rain,Low,False,,2
FAS_O002794,FastMove,FAS_C0116,2025-10-25 12:08:33.134293,2025-10-25 12:33:33.134293,2025-10-25 13:29:33.134293,2025-10-25 13:29:33.134293,7.5,56,56,0,Delivered,None,35.634927,51.382399,35.864308,51.310233,East,1,4.5,0.6,Motorbike,Clear,Low,False,,1
FAS_O002795,FastMove,FAS_C0235,2025-11-29 23:37:40.134293,2025-11-29 23:50:40.134293,2025-11-30 00:15:40.134293,2025-11-30 00:20:40.134293,2.36,25,30,5,Delivered,Traffic,35.81296,51.627006,35.611945,51.289607,South,5,4.7,2.0,Bike,Rain,Low,False,,1
FAS_O002796,FastMove,FAS_C0068,2025-11-11 13:01:06.134293,2025-11-11 13:10:06.134293,2025-11-11 13:45:06.134293,2025-11-11 13:45:06.134293,4.84,35,35,0,Delivered,None,35.803243,51.447654,35.72363,51.295808,South,1,4.6,7.4,Motorbike,Clear,Medium,False,,1
FAS_O002797,FastMove,FAS_C0012,2025-10-24 10:06:17.134293,2025-10-24 10:20:17.134293,2025-10-24 10:38:17.134293,2025-10-24 10:38:17.134293,1.69,18,18,0,Delivered,None,35.825676,51.315851,35.719301,51.348454,Outskirts,1,4.4,3.8,Motorbike,Clear,Low,False,,1
FAS_O002798,FastMove,FAS_C0222,2025-10-26 01:34:15.134293,2025-10-26 01:45:15.134293,2025-10-26 02:55:15.134293,2025-10-26 02:55:15.134293,9.84,70,70,0,Delivered,None,35.84701,51.231784,35.70509,51.287804,North,2,4.9,0.8,Motorbike,Clear,Medium,False,,3
FAS_O002799,FastMove,FAS_C0092,2025-10-15 09:26:30.134293,2025-10-15 09:43:30.134293,2025-10-15 10:46:30.134293,2025-10-15 10:46:30.134293,9.62,63,63,0,Delivered,None,35.664852,51.297627,35.644148,51.369212,Center,1,4.4,3.2,Motorbike,Clear,Low,False,,2
FAS_O002800,FastMove,FAS_C0010,2025-10-05 20:32:27.134293,2025-10-05 20:39:27.134293,2025-10-05 21:05:27.134293,2025-10-05 21:20:27.134293,1.71,26,41,15,Delivered,Traffic,35.564929,51.369313,35.669691,51.388895,Outskirts,1,5.0,1.1,Motorbike,Rain,Low,False,,1
FAS_O002801,FastMove,FAS_C0156,2025-11-09 20:42:44.134293,2025-11-09 21:04:44.134293,2025-11-09 22:36:44.134293,2025-11-09 22:38:44.134293,13.17,92,94,2,Delivered,Weather,35.892364,51.276591,35.655919,51.144804,Outskirts,1,4.7,0.6,Bike,Clear,Low,False,,1
FAS_O002802,FastMove,FAS_C0046,2025-11-18 14:36:10.134293,2025-11-18 14:59:10.134293,2025-11-18 15:12:10.134293,2025-11-18 15:56:10.134293,0.93,13,57,44,Delivered,Traffic,35.78646,51.346477,35.592631,51.383854,West,1,4.9,3.1,Van,Rain,Low,False,,2
FAS_O002803,FastMove,FAS_C0070,2025-10-29 20:28:53.134293,2025-10-29 20:38:53.134293,2025-10-29 21:07:53.134293,2025-10-29 21:07:53.134293,3.62,29,29,0,Delivered,None,35.625138,51.476384,35.786883,51.486467,West,2,4.1,0.3,Bike,Clear,Low,True,Damaged,1
FAS_O002804,FastMove,FAS_C0263,2025-09-16 06:15:25.134293,2025-09-16 06:21:25.134293,2025-09-16 06:42:25.134293,2025-09-16 07:01:25.134293,1.7,21,40,19,Delivered,Customer Not Available,35.748613,51.436491,35.765459,51.126952,North,3,4.9,0.1,Bike,Clear,High,False,,1
FAS_O002805,FastMove,FAS_C0296,2025-11-02 14:22:28.134293,2025-11-02 14:42:28.134293,2025-11-02 15:02:28.134293,2025-11-02 15:37:28.134293,1.69,20,55,35,Delivered,Traffic,35.711399,51.373651,35.703321,51.482965,North,2,4.1,0.1,Van,Snow,High,False,,1
FAS_O002806,FastMove,FAS_C0186,2025-10-27 00:44:05.134293,2025-10-27 01:09:05.134293,2025-10-27 01:24:05.134293,2025-10-27 01:44:05.134293,1.48,15,35,20,Delivered,Traffic,35.618985,51.350088,35.806141,51.506153,East,1,5.0,2.2,Motorbike,Rain,Medium,False,,1
FAS_O002807,FastMove,FAS_C0211,2025-10-15 05:24:02.134293,2025-10-15 05:37:02.134293,2025-10-15 06:06:02.134293,2025-10-15 06:06:02.134293,3.0,29,29,0,Delivered,None,35.574409,51.400023,35.808034,51.334331,North,1,4.1,0.7,Van,Hot,Low,False,,1
FAS_O002808,FastMove,FAS_C0272,2025-10-24 10:43:51.134293,2025-10-24 10:59:51.134293,2025-10-24 11:41:51.134293,2025-10-24 11:41:51.134293,4.86,42,42,0,Delivered,None,35.61549,51.512013,35.48793,51.290946,South,2,4.9,1.3,Motorbike,Clear,Medium,False,,1
FAS_O002809,FastMove,FAS_C0160,2025-09-22 11:17:56.134293,2025-09-22 11:24:56.134293,2025-09-22 11:48:56.134293,2025-09-22 12:06:56.134293,3.69,24,42,18,Delivered,Traffic,35.753149,51.281697,35.711007,51.466159,South,1,4.7,8.9,Van,Clear,High,False,,1
FAS_O002810,FastMove,FAS_C0245,2025-10-07 02:45:41.134293,2025-10-07 02:59:41.134293,2025-10-07 03:33:41.134293,2025-10-07 03:40:41.134293,4.68,34,41,7,Delivered,Operational,35.844096,51.443051,35.789302,51.421433,Center,2,4.5,2.1,Van,Snow,Medium,False,,2
FAS_O002811,FastMove,FAS_C0157,2025-10-16 11:36:15.134293,2025-10-16 11:48:15.134293,2025-10-16 12:17:15.134293,2025-10-16 12:49:15.134293,3.11,29,61,32,Delivered,Traffic,35.81853,51.288378,35.702796,51.436296,North,1,3.9,2.5,Bike,Rain,Severe,False,,1
FAS_O002812,FastMove,FAS_C0017,2025-10-30 02:44:35.134293,2025-10-30 03:06:35.134293,2025-10-30 03:44:35.134293,2025-10-30 03:44:35.134293,4.15,38,38,0,Delivered,None,35.568517,51.405853,35.572055,51.352987,Outskirts,1,5.0,0.9,Motorbike,Clear,Low,False,,1
FAS_O002813,FastMove,FAS_C0096,2025-11-06 12:55:49.134293,2025-11-06 13:06:49.134293,2025-11-06 13:28:49.134293,2025-11-06 13:31:49.134293,3.15,22,25,3,Delivered,Traffic,35.651072,51.403484,35.748132,51.380784,East,1,5.0,1.8,Bike,Rain,Low,False,,1
FAS_O002814,FastMove,FAS_C0213,2025-09-13 06:14:12.134293,2025-09-13 06:30:12.134293,2025-09-13 07:11:12.134293,2025-09-13 07:18:12.134293,5.58,41,48,7,Delivered,Wrong Address,35.799359,51.431838,35.689296,51.3646,South,1,3.7,1.6,Bike,Rain,Low,False,,1
FAS_O002815,FastMove,FAS_C0273,2025-11-27 15:04:32.134293,2025-11-27 15:22:32.134293,2025-11-27 16:08:32.134293,2025-11-27 16:17:32.134293,6.57,46,55,9,Cancelled,Traffic,35.637384,51.471764,35.638287,51.341465,Center,1,4.4,0.2,Van,Clear,Low,False,,1
FAS_O002816,FastMove,FAS_C0284,2025-09-10 06:24:13.134293,2025-09-10 06:32:13.134293,2025-09-10 07:05:13.134293,2025-09-10 07:22:13.134293,4.96,33,50,17,Delivered,Wrong Address,35.819318,51.565254,35.696883,51.432808,North,1,4.7,0.2,Car,Hot,High,False,,2
FAS_O002817,FastMove,FAS_C0069,2025-10-04 10:27:28.134293,2025-10-04 10:47:28.134293,2025-10-04 10:55:28.134293,2025-10-04 11:15:28.134293,1.87,8,28,20,Delivered,Vehicle Issue,35.511735,51.368906,35.763876,51.32213,North,2,4.6,0.4,Motorbike,Rain,Low,False,,1
FAS_O002818,FastMove,FAS_C0159,2025-11-15 15:02:06.134293,2025-11-15 15:07:06.134293,2025-11-15 15:25:06.134293,2025-11-15 15:31:06.134293,1.56,18,24,6,Delivered,Traffic,35.631585,51.449978,35.66429,51.237343,West,1,4.4,3.5,Car,Clear,High,False,,1
FAS_O002819,FastMove,FAS_C0055,2025-09-22 11:44:26.134293,2025-09-22 11:53:26.134293,2025-09-22 12:16:26.134293,2025-09-22 12:37:26.134293,2.68,23,44,21,Delivered,Traffic,35.817484,51.425363,35.561392,51.386348,West,1,5.0,2.2,Car,Rain,Medium,False,,2
FAS_O002820,FastMove,FAS_C0056,2025-10-27 10:16:18.134293,2025-10-27 10:41:18.134293,2025-10-27 11:24:18.134293,2025-10-27 11:24:18.134293,7.01,43,43,0,Delivered,None,35.690885,51.430084,35.576102,51.453303,East,1,4.8,1.9,Car,Clear,Medium,False,,1
FAS_O002821,FastMove,FAS_C0190,2025-10-15 08:27:45.134293,2025-10-15 08:45:45.134293,2025-10-15 09:48:45.134293,2025-10-15 09:52:45.134293,8.99,63,67,4,Delivered,Wrong Address,35.758053,51.360246,35.683437,51.366922,Center,1,4.1,1.0,Car,Clear,Medium,False,,1
FAS_O002822,FastMove,FAS_C0149,2025-11-18 04:14:53.134293,2025-11-18 04:37:53.134293,2025-11-18 04:56:53.134293,2025-11-18 04:59:53.134293,1.62,19,22,3,Delivered,Vehicle Issue,35.703425,51.434182,35.63968,51.487478,Outskirts,1,4.6,2.9,Bike,Clear,Medium,False,,1
FAS_O002823,FastMove,FAS_C0117,2025-09-15 15:10:40.134293,2025-09-15 15:21:40.134293,2025-09-15 16:09:40.134293,2025-09-15 16:25:40.134293,6.87,48,64,16,Delivered,Wrong Address,35.753703,51.501655,35.803555,51.472176,Outskirts,1,4.5,1.8,Bike,Windy,Low,False,,1
FAS_O002824,FastMove,FAS_C0027,2025-11-04 15:37:37.134293,2025-11-04 15:42:37.134293,2025-11-04 15:56:37.134293,2025-11-04 15:56:37.134293,1.28,14,14,0,Delivered,None,35.598866,51.542475,35.608613,51.43491,West,2,5.0,1.5,Bike,Clear,Low,False,,3
FAS_O002825,FastMove,FAS_C0107,2025-11-17 09:13:56.134293,2025-11-17 09:27:56.134293,2025-11-17 10:30:56.134293,2025-11-17 10:41:56.134293,9.32,63,74,11,Delivered,Customer Not Available,35.753573,51.46262,35.603337,51.269614,East,4,4.1,2.1,Motorbike,Windy,Medium,False,,1
FAS_O002826,FastMove,FAS_C0037,2025-10-17 18:44:06.134293,2025-10-17 19:05:06.134293,2025-10-17 19:26:06.134293,2025-10-17 19:26:06.134293,3.22,21,21,0,Delivered,None,35.593949,51.402661,35.74256,51.333317,South,1,5.0,9.5,Car,Clear,Medium,False,,1
FAS_O002827,FastMove,FAS_C0198,2025-10-03 22:23:19.134293,2025-10-03 22:32:19.134293,2025-10-03 22:51:19.134293,2025-10-03 22:51:19.134293,3.03,19,19,0,Delivered,None,35.561422,51.402484,35.776278,51.352873,Outskirts,1,4.2,0.1,Van,Clear,Low,False,,1
FAS_O002828,FastMove,FAS_C0289,2025-10-05 15:52:42.134293,2025-10-05 16:04:42.134293,2025-10-05 16:44:42.134293,2025-10-05 16:47:42.134293,6.8,40,43,3,Delivered,Wrong Address,35.754839,51.345711,35.531061,51.462699,East,1,4.5,0.2,Motorbike,Clear,Low,False,,1
FAS_O002829,FastMove,FAS_C0034,2025-10-31 17:58:07.134293,2025-10-31 18:08:07.134293,2025-10-31 18:50:07.134293,2025-10-31 18:50:07.134293,5.93,42,42,0,Delivered,None,35.794125,51.325623,35.85754,51.528935,North,1,4.2,0.4,Car,Clear,Low,False,,1
FAS_O002830,FastMove,FAS_C0103,2025-10-22 20:07:38.134293,2025-10-22 20:13:38.134293,2025-10-22 20:37:38.134293,2025-10-22 20:53:38.134293,2.6,24,40,16,Delivered,Traffic,35.76161,51.408762,35.647672,51.523733,Center,2,4.4,1.1,Van,Clear,High,False,,1
FAS_O002831,FastMove,FAS_C0169,2025-10-24 13:03:31.134293,2025-10-24 13:25:31.134293,2025-10-24 13:49:31.134293,2025-10-24 13:49:31.134293,2.62,24,24,0,Delivered,None,35.781782,51.209907,35.707782,51.36605,East,4,4.6,2.2,Car,Clear,Medium,False,,1
FAS_O002832,FastMove,FAS_C0099,2025-10-29 23:36:26.134293,2025-10-29 23:41:26.134293,2025-10-30 00:00:26.134293,2025-10-30 00:19:26.134293,3.45,19,38,19,Delivered,Traffic,35.845353,51.24616,35.869092,51.411876,Outskirts,4,4.8,2.7,Motorbike,Hot,High,False,,1
FAS_O002833,FastMove,FAS_C0109,2025-10-31 15:21:19.134293,2025-10-31 15:29:19.134293,2025-10-31 16:45:19.134293,2025-10-31 16:45:19.134293,11.31,76,76,0,Delivered,None,35.669605,51.448927,35.725556,51.293328,West,1,4.6,2.9,Motorbike,Clear,Low,False,,1
FAS_O002834,FastMove,FAS_C0226,2025-11-08 05:29:07.134293,2025-11-08 05:49:07.134293,2025-11-08 06:02:07.134293,2025-11-08 06:05:07.134293,1.67,13,16,3,Delivered,Customer Not Available,35.73273,51.29111,35.835471,51.427663,Outskirts,2,3.8,4.2,Car,Clear,Low,False,,1
FAS_O002835,FastMove,FAS_C0088,2025-11-17 16:19:05.134293,2025-11-17 16:42:05.134293,2025-11-17 17:23:05.134293,2025-11-17 17:43:05.134293,5.83,41,61,20,Delivered,Wrong Address,35.840059,51.376113,35.602124,51.360298,Center,2,4.5,0.0,Bike,Clear,High,False,,1
FAS_O002836,FastMove,FAS_C0298,2025-09-22 08:19:02.134293,2025-09-22 08:37:02.134293,2025-09-22 08:51:02.134293,2025-09-22 09:28:02.134293,1.07,14,51,37,Delivered,Traffic,35.669192,51.373984,35.617161,51.41672,Center,1,4.8,0.0,Bike,Rain,High,False,,1
FAS_O002837,FastMove,FAS_C0042,2025-09-22 04:45:06.134293,2025-09-22 04:52:06.134293,2025-09-22 05:19:06.134293,2025-09-22 05:21:06.134293,2.22,27,29,2,Delivered,Wrong Address,35.598462,51.249412,35.442084,51.525288,Outskirts,1,4.9,2.3,Motorbike,Clear,Low,False,,1
FAS_O002838,FastMove,FAS_C0099,2025-11-23 05:41:20.134293,2025-11-23 05:50:20.134293,2025-11-23 06:07:20.134293,2025-11-23 06:07:20.134293,1.55,17,17,0,Delivered,None,35.622396,51.234509,35.750233,51.468937,North,2,4.5,1.6,Car,Clear,Low,False,,1
FAS_O002839,FastMove,FAS_C0199,2025-11-03 03:18:41.134293,2025-11-03 03:42:41.134293,2025-11-03 04:18:41.134293,2025-11-03 04:18:41.134293,5.49,36,36,0,Delivered,None,35.776418,51.443456,35.650293,51.410083,Outskirts,2,4.3,1.8,Motorbike,Clear,Low,False,,1
FAS_O002840,FastMove,FAS_C0042,2025-11-29 01:10:04.134293,2025-11-29 01:32:04.134293,2025-11-29 02:12:04.134293,2025-11-29 02:17:04.134293,5.42,40,45,5,Failed,Wrong Address,35.684373,51.59803,35.771355,51.315742,Outskirts,1,4.6,0.2,Bike,Clear,Low,False,,2
FAS_O002841,FastMove,FAS_C0086,2025-09-21 16:01:05.134293,2025-09-21 16:25:05.134293,2025-09-21 16:45:05.134293,2025-09-21 16:47:05.134293,1.55,20,22,2,Delivered,Traffic,35.586461,51.323359,35.66514,51.27219,North,1,5.0,4.1,Car,Clear,Medium,False,,1
FAS_O002842,FastMove,FAS_C0030,2025-11-27 07:49:51.134293,2025-11-27 07:55:51.134293,2025-11-27 08:29:51.134293,2025-11-27 08:29:51.134293,4.02,34,34,0,Delivered,None,35.622392,51.359004,35.754845,51.431981,Outskirts,1,4.1,0.4,Car,Clear,Medium,False,,1
FAS_O002843,FastMove,FAS_C0277,2025-10-28 08:32:03.134293,2025-10-28 08:53:03.134293,2025-10-28 09:40:03.134293,2025-10-28 09:40:03.134293,6.33,47,47,0,Delivered,None,35.601981,51.301476,35.686159,51.369775,Center,1,4.6,1.7,Car,Clear,Medium,False,,1
FAS_O002844,FastMove,FAS_C0298,2025-11-20 11:13:24.134293,2025-11-20 11:20:24.134293,2025-11-20 11:34:24.134293,2025-11-20 11:34:24.134293,1.32,14,14,0,Failed,None,35.636075,51.273518,35.626295,51.435696,North,1,5.0,1.8,Car,Clear,Medium,False,,1
FAS_O002845,FastMove,FAS_C0148,2025-10-27 15:06:20.134293,2025-10-27 15:28:20.134293,2025-10-27 15:52:20.134293,2025-10-27 15:52:20.134293,2.05,24,24,0,Delivered,None,35.741916,51.363514,35.650154,51.389854,Outskirts,1,3.5,3.0,Bike,Clear,Medium,True,Late,1
FAS_O002846,FastMove,FAS_C0185,2025-10-12 14:07:56.134293,2025-10-12 14:25:56.134293,2025-10-12 14:52:56.134293,2025-10-12 15:11:56.134293,3.36,27,46,19,Delivered,Wrong Address,35.701179,51.417845,35.665167,51.277438,East,2,4.8,1.8,Car,Clear,High,False,,1
FAS_O002847,FastMove,FAS_C0240,2025-10-21 05:06:52.134293,2025-10-21 05:11:52.134293,2025-10-21 05:59:52.134293,2025-10-21 06:10:52.134293,7.47,48,59,11,Delivered,Traffic,35.679486,51.354445,35.628069,51.29244,West,3,4.3,0.3,Car,Rain,Medium,False,,1
FAS_O002848,FastMove,FAS_C0109,2025-10-23 00:18:59.134293,2025-10-23 00:25:59.134293,2025-10-23 00:37:59.134293,2025-10-23 01:13:59.134293,2.08,12,48,36,Delivered,Traffic,35.598755,51.585625,35.720968,51.393681,East,1,4.8,1.4,Car,Clear,Low,False,,1
FAS_O002849,FastMove,FAS_C0125,2025-10-09 09:42:53.134293,2025-10-09 09:55:53.134293,2025-10-09 10:16:53.134293,2025-10-09 10:16:53.134293,1.34,21,21,0,Delivered,None,35.725802,51.35901,35.721784,51.321171,Outskirts,1,4.7,1.1,Motorbike,Clear,Low,False,,1
FAS_O002850,FastMove,FAS_C0299,2025-10-04 08:49:36.134293,2025-10-04 08:57:36.134293,2025-10-04 09:27:36.134293,2025-10-04 09:35:36.134293,3.05,30,38,8,Delivered,Wrong Address,35.721757,51.452378,35.742937,51.446398,South,1,4.1,0.1,Motorbike,Clear,Low,False,,1
FAS_O002851,FastMove,FAS_C0257,2025-12-02 06:08:02.134293,2025-12-02 06:31:02.134293,2025-12-02 06:59:02.134293,2025-12-02 07:21:02.134293,3.54,28,50,22,Delivered,Operational,35.781948,51.508614,35.558493,51.226882,South,3,5.0,0.9,Bike,Clear,High,False,,1
FAS_O002852,FastMove,FAS_C0208,2025-10-24 00:28:42.134293,2025-10-24 00:33:42.134293,2025-10-24 00:42:42.134293,2025-10-24 01:00:42.134293,1.18,9,27,18,Delivered,Traffic,35.765787,51.462766,35.742697,51.572649,South,1,4.0,0.6,Car,Clear,High,False,,1
FAS_O002853,FastMove,FAS_C0068,2025-10-15 06:37:01.134293,2025-10-15 06:55:01.134293,2025-10-15 07:27:01.134293,2025-10-15 07:56:01.134293,4.36,32,61,29,Delivered,Traffic,35.873739,51.379747,35.675263,51.382563,Center,2,4.3,1.4,Van,Clear,High,False,,2
FAS_O002854,FastMove,FAS_C0278,2025-11-15 01:00:32.134293,2025-11-15 01:13:32.134293,2025-11-15 01:44:32.134293,2025-11-15 02:04:32.134293,3.81,31,51,20,Delivered,Wrong Address,35.75106,51.497368,35.695243,51.449777,West,1,4.8,1.2,Van,Clear,Severe,False,,2
FAS_O002855,FastMove,FAS_C0219,2025-10-09 22:11:48.134293,2025-10-09 22:27:48.134293,2025-10-09 23:05:48.134293,2025-10-09 23:07:48.134293,5.78,38,40,2,Delivered,Customer Not Available,35.629109,51.369137,35.43639,51.376713,Outskirts,2,4.5,2.6,Van,Hot,Low,False,,1
FAS_O002856,FastMove,FAS_C0061,2025-11-10 14:29:25.134293,2025-11-10 14:42:25.134293,2025-11-10 15:17:25.134293,2025-11-10 15:25:25.134293,4.67,35,43,8,Cancelled,Traffic,35.712086,51.455123,35.825176,51.484074,South,1,4.6,0.2,Van,Rain,Low,False,,1
FAS_O002857,FastMove,FAS_C0027,2025-09-19 01:17:29.134293,2025-09-19 01:41:29.134293,2025-09-19 02:30:29.134293,2025-09-19 02:35:29.134293,4.67,49,54,5,Delivered,Customer Not Available,35.67994,51.333536,35.706324,51.379218,North,1,5.0,2.3,Van,Clear,Low,True,Damaged,1
FAS_O002858,FastMove,FAS_C0279,2025-11-04 22:06:44.134293,2025-11-04 22:28:44.134293,2025-11-04 22:41:44.134293,2025-11-04 22:43:44.134293,1.16,13,15,2,Delivered,Wrong Address,35.721564,51.250416,35.570601,51.390508,South,1,4.8,0.3,Motorbike,Clear,Low,False,,1
FAS_O002859,FastMove,FAS_C0155,2025-09-13 03:43:20.134293,2025-09-13 04:04:20.134293,2025-09-13 04:18:20.134293,2025-09-13 04:18:20.134293,1.12,14,14,0,Delivered,None,35.798944,51.532238,35.707378,51.327859,South,1,4.4,1.0,Car,Clear,Medium,False,,1
